,DAY_OF_WEEK,CARRIER_CODE,DEST,DEP_DELAY,SCHEDULED_DURATION,DISTANCE,SCHEDULED_DEPARTURE,ACTUAL_DEPATURE,SCHEDULED_ARRIVAL,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Condition,FLT_SCH_DEPATURE,FLT_SCH_ARRIVAL,TAXI_OUT,SPEED,Region,FLIGHT_TRAFFIC
323,6,DL,MSP,DELAYED,3.15,1656.01086,Morning,Morning,Morning,44,34,68,N,6,0,30.26,Fair,27,21,H,525.7177333333334,Mid West,Medium
324,6,B6,BUF,DELAYED,1.3333333333333333,484.41134,Morning,Morning,Morning,44,34,68,N,6,0,30.26,Fair,27,21,L,363.308505,North East,Medium
325,6,B6,RSW,EARLY,3.216666666666667,1728.43116,Morning,Morning,Morning,44,34,68,N,6,0,30.26,Fair,27,21,L,537.3361119170985,South,Medium
326,6,AS,PDX,EARLY,6.25,3949.32036,Morning,Morning,Morning,44,34,68,N,6,0,30.26,Fair,27,21,L,631.8912576,West,Medium
327,6,B6,TPA,EARLY,3.0,1617.3867,Morning,Morning,Morning,44,34,68,N,6,0,30.26,Fair,27,21,L,539.1289,South,Medium
328,6,B6,JAX,EARLY,2.55,1332.53352,Morning,Morning,Morning,44,34,68,N,6,0,30.26,Fair,27,21,L,522.5621647058824,South,Medium
329,6,B6,BTV,EARLY,1.25,428.08444,Morning,Morning,Morning,44,34,68,N,6,0,30.26,Fair,27,21,L,342.46755199999996,North East,Medium
330,6,AS,SFO,EARLY,6.583333333333333,4161.75324,Morning,Morning,Morning,44,34,68,N,6,0,30.26,Fair,27,21,H,632.165049113924,West,Medium
331,6,AS,LAX,DELAYED,6.333333333333333,3983.1165,Morning,Morning,Morning,44,34,68,N,6,0,30.26,Fair,27,21,H,628.9131315789474,West,Medium
332,6,B6,ORD,EARLY,2.716666666666667,1190.9116,Morning,Morning,Morning,44,34,68,N,6,0,30.26,Fair,27,21,L,438.3723680981595,Mid West,Medium
333,6,DL,MSY,EARLY,3.1166666666666667,1902.23988,Morning,Morning,Morning,44,34,68,N,6,0,30.26,Fair,27,21,L,610.3443465240642,South,Medium
334,6,AA,ORD,EARLY,2.7666666666666666,1190.9116,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,27,21,H,430.4499759036144,Mid West,Medium
335,6,B6,BUF,EARLY,1.4,484.41134,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,27,21,L,346.0081,North East,Medium
336,6,DL,DEN,EARLY,4.466666666666667,2616.78684,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,27,21,L,585.8478,West,Medium
337,6,9E,ROC,EARLY,1.55,424.86576,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,27,21,L,274.10694193548386,North East,Medium
338,6,AA,CLT,EARLY,2.15,870.65294,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,27,21,L,404.9548558139535,South,Medium
339,6,B6,MCO,EARLY,2.933333333333333,1519.21696,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,27,21,L,517.9148727272727,South,Medium
340,6,DL,FLL,EARLY,2.85,1720.38446,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,27,21,L,603.6436701754386,South,Medium
341,6,DL,MCO,EARLY,2.75,1519.21696,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,552.4425309090909,South,High
342,6,MQ,ORF,EARLY,1.4666666666666666,466.7086,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,318.2104090909091,Mid West,High
343,6,DL,TPA,EARLY,2.8333333333333335,1617.3867,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,570.8423647058823,South,High
344,6,DL,MIA,EARLY,2.9,1752.57126,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,H,604.3349172413793,South,High
345,6,B6,FLL,DELAYED,3.1166666666666667,1720.38446,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,551.9950139037433,South,High
347,6,DL,SFO,EARLY,6.6,4161.75324,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,630.5686727272728,West,High
348,6,B6,LAS,EARLY,5.85,3617.79632,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,H,618.4267213675214,West,High
349,6,DL,JAX,DELAYED,2.6333333333333333,1332.53352,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,506.02538734177216,South,High
350,6,AA,MIA,EARLY,3.2333333333333334,1752.57126,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,542.0323484536082,South,High
351,6,B6,RDU,EARLY,1.7333333333333334,687.18818,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,396.45471923076923,West,High
355,6,9E,BNA,DELAYED,2.5833333333333335,1231.1451,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,476.5722967741935,South,High
356,6,DL,IAH,DELAYED,4.216666666666667,2280.43478,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,H,540.8145723320158,South,High
358,6,AA,DFW,EARLY,4.0,2238.59194,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,559.647985,Mid West,High
360,6,DL,ATL,EARLY,2.4,1223.0984,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,509.62433333333337,South,High
361,6,9E,DCA,EARLY,1.3666666666666667,342.78942,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,250.8215268292683,West,High
365,6,B6,SLC,DELAYED,5.35,3202.5866,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,598.6143177570094,West,High
366,6,9E,RDU,DELAYED,1.8,687.18818,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,381.7712111111111,West,High
367,6,9E,CHS,EARLY,2.5,1023.54024,Morning,Morning,Morning,46,33,61,N,9,0,30.24,Fair,47,18,L,409.41609600000004,South,High
368,6,9E,IAD,EARLY,1.3666666666666667,366.92952,Morning,Morning,Morning,48,32,54,E,5,0,30.23,Fair,47,18,L,268.48501463414635,West,High
389,6,B6,LAX,EARLY,6.266666666666667,3983.1165,Morning,Morning,Noon,49,33,54,S,6,0,30.21,Partly Cloudy,14,20,L,635.6036968085107,West,Medium
390,6,B6,PBI,EARLY,3.0,1654.40152,Morning,Morning,Noon,49,33,54,S,6,0,30.21,Partly Cloudy,14,20,L,551.4671733333333,South,Medium
411,6,B6,ROC,EARLY,1.2833333333333334,424.86576,Noon,Morning,Noon,51,36,56,S,6,0,30.14,Partly Cloudy,27,17,H,331.06422857142854,North East,Medium
412,6,DL,ATL,EARLY,2.35,1223.0984,Morning,Morning,Noon,51,36,56,S,6,0,30.14,Partly Cloudy,27,17,H,520.4674042553191,South,Medium
414,6,B6,LAX,DELAYED,6.216666666666667,3983.1165,Morning,Noon,Noon,51,36,56,S,6,0,30.14,Partly Cloudy,22,24,H,640.7157908847184,West,Medium
415,6,9E,RDU,EARLY,1.7666666666666666,687.18818,Noon,Noon,Noon,51,36,56,S,6,0,30.14,Partly Cloudy,22,24,H,388.974441509434,West,Medium
416,6,9E,BTV,EARLY,1.3,428.08444,Noon,Noon,Noon,51,36,56,S,6,0,30.14,Partly Cloudy,22,24,H,329.295723076923,North East,Medium
417,6,AA,CLT,EARLY,2.0,870.65294,Noon,Noon,Noon,51,36,56,S,6,0,30.14,Partly Cloudy,22,24,H,435.32647,South,Medium
418,6,9E,CLE,DELAYED,1.7666666666666666,683.9695,Morning,Noon,Noon,51,36,56,S,6,0,30.14,Partly Cloudy,22,24,H,387.1525471698113,Mid West,Medium
420,6,AA,MIA,EARLY,3.0833333333333335,1752.57126,Noon,Noon,Noon,51,36,56,S,6,0,30.14,Partly Cloudy,22,24,L,568.4014897297296,South,Medium
421,6,YX,BOS,EARLY,1.2666666666666666,300.94658,Noon,Noon,Noon,51,36,56,S,6,0,30.14,Partly Cloudy,22,24,H,237.5894052631579,North East,Medium
423,6,OO,ORD,EARLY,2.7666666666666666,1190.9116,Noon,Noon,Noon,51,38,61,V,5,0,30.11,Partly Cloudy,22,24,L,430.4499759036144,Mid West,Medium
424,6,B6,IAH,EARLY,4.166666666666667,2280.43478,Noon,Noon,Noon,51,38,61,V,5,0,30.11,Partly Cloudy,20,33,L,547.3043471999999,South,Medium
425,6,9E,BUF,EARLY,1.4,484.41134,Noon,Noon,Noon,51,38,61,V,5,0,30.11,Partly Cloudy,20,33,L,346.0081,North East,Medium
426,6,AA,CLT,EARLY,2.1,870.65294,Noon,Noon,Noon,51,38,61,V,5,0,30.11,Partly Cloudy,20,33,H,414.59663809523806,South,Medium
427,6,AS,LAX,ONTIME,6.333333333333333,3983.1165,Noon,Noon,Noon,51,38,61,V,5,0,30.11,Partly Cloudy,20,33,L,628.9131315789474,West,Medium
428,6,9E,IAD,EARLY,1.25,366.92952,Noon,Noon,Noon,51,38,61,V,5,0,30.11,Partly Cloudy,20,33,H,293.54361600000004,West,Medium
429,6,AA,PHX,DELAYED,5.55,3464.90902,Noon,Noon,Noon,51,38,61,V,5,0,30.11,Partly Cloudy,20,33,H,624.3079315315316,West,Medium
430,6,DL,CHS,EARLY,2.1,1023.54024,Noon,Noon,Noon,51,38,61,V,5,0,30.11,Partly Cloudy,20,33,H,487.40011428571427,South,Medium
431,6,B6,FLL,EARLY,3.1166666666666667,1720.38446,Noon,Noon,Noon,51,38,61,V,5,0,30.11,Partly Cloudy,20,33,H,551.9950139037433,South,Medium
432,6,DL,ATL,EARLY,2.3666666666666667,1223.0984,Noon,Noon,Noon,51,38,61,V,5,0,30.11,Partly Cloudy,20,33,H,516.8021408450704,South,Medium
433,6,MQ,BNA,EARLY,2.6333333333333333,1231.1451,Noon,Noon,Noon,51,38,61,V,5,0,30.11,Partly Cloudy,20,33,H,467.5234556962025,South,Medium
436,6,AA,LAX,EARLY,6.216666666666667,3983.1165,Noon,Noon,Evening,51,39,63,S,6,0,30.09,Partly Cloudy,25,38,L,640.7157908847184,West,High
437,6,B6,LAX,EARLY,6.25,3983.1165,Noon,Noon,Evening,51,39,63,S,6,0,30.09,Partly Cloudy,25,38,L,637.29864,West,High
438,6,B6,TPA,DELAYED,2.9833333333333334,1617.3867,Noon,Noon,Evening,51,39,63,S,6,0,30.09,Partly Cloudy,25,38,L,542.1407932960893,South,High
439,6,B6,CHS,DELAYED,2.183333333333333,1023.54024,Noon,Noon,Noon,51,39,63,S,6,0,30.09,Partly Cloudy,25,38,L,468.7970564885497,South,High
440,6,B6,PBI,DELAYED,3.0,1654.40152,Noon,Noon,Evening,51,39,63,S,6,0,30.09,Partly Cloudy,25,38,L,551.4671733333333,South,High
441,6,9E,SAV,EARLY,2.316666666666667,1155.50612,Noon,Noon,Evening,51,39,63,S,6,0,30.09,Partly Cloudy,25,38,H,498.77962014388487,South,High
442,6,9E,RDU,EARLY,2.066666666666667,687.18818,Noon,Noon,Evening,51,39,63,S,6,0,30.09,Partly Cloudy,25,38,L,332.5104096774193,West,High
443,6,9E,CMH,EARLY,1.9166666666666667,777.31122,Noon,Noon,Noon,51,39,63,S,6,0,30.09,Partly Cloudy,25,38,L,405.55368,Mid West,High
444,6,DL,LAS,EARLY,5.683333333333334,3617.79632,Noon,Noon,Evening,51,39,63,S,6,0,30.09,Partly Cloudy,25,38,L,636.562402346041,West,High
445,6,DL,DEN,EARLY,4.4,2616.78684,Noon,Noon,Evening,51,39,63,S,6,0,30.09,Partly Cloudy,25,38,L,594.7242818181818,West,High
446,6,9E,PIT,EARLY,1.9,547.1756,Noon,Noon,Noon,51,39,63,S,6,0,30.09,Partly Cloudy,25,38,H,287.98715789473687,North East,High
447,6,B6,SAV,DELAYED,2.35,1155.50612,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,25,38,L,491.7047319148936,South,High
448,6,9E,DCA,EARLY,1.55,342.78942,Noon,Noon,Noon,50,39,66,S,5,0,30.08,Partly Cloudy,25,38,H,221.15446451612902,West,High
449,6,B6,FLL,ONTIME,3.183333333333333,1720.38446,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,540.4349089005236,South,High
450,6,B6,MSY,ONTIME,3.5166666666666666,1902.23988,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,540.9212928909953,South,High
451,6,B6,ATL,DELAYED,2.6,1223.0984,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,470.42246153846156,South,High
452,6,DL,DTW,EARLY,2.2666666666666666,819.15406,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,361.3914970588235,South,High
454,6,YX,CMH,EARLY,1.95,777.31122,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,398.6211384615385,Mid West,High
455,6,MQ,ORF,EARLY,1.5333333333333334,466.7086,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,304.37517391304345,Mid West,High
456,6,DL,IAH,EARLY,4.25,2280.43478,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,536.5728894117647,South,High
457,6,DL,ATL,EARLY,2.5166666666666666,1223.0984,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,485.99936423841064,South,High
459,6,B6,SFO,EARLY,6.733333333333333,4161.75324,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,618.0821643564357,West,High
460,6,DL,LAX,EARLY,6.25,3983.1165,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,637.29864,West,High
461,6,DL,MCO,EARLY,3.0,1519.21696,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,506.4056533333333,South,High
462,6,AA,MIA,DELAYED,3.216666666666667,1752.57126,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,544.8408062176165,South,High
463,6,DL,TPA,EARLY,2.9833333333333334,1617.3867,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,542.1407932960893,South,High
464,6,DL,SFO,EARLY,6.6,4161.75324,Noon,Noon,Evening,50,39,66,S,5,0,30.08,Partly Cloudy,26,34,L,630.5686727272728,West,High
466,6,9E,ROC,EARLY,1.7,424.86576,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,26,34,L,249.92103529411767,North East,High
467,6,B6,ORD,EARLY,2.8833333333333333,1190.9116,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,26,34,L,413.0329248554913,Mid West,High
468,6,DL,SLC,EARLY,5.316666666666666,3202.5866,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,26,34,L,602.3673855799374,West,High
469,6,OO,ORD,ONTIME,2.8333333333333335,1190.9116,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,26,34,L,420.32174117647054,Mid West,High
470,6,B6,JAX,DELAYED,2.5166666666666666,1332.53352,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,26,34,L,529.4835178807947,South,High
471,6,AA,LAS,DELAYED,5.9,3617.79632,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,L,613.1858169491525,West,High
472,6,DL,MSY,DELAYED,3.316666666666667,1902.23988,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,L,573.5396623115578,South,High
473,6,B6,LGB,EARLY,6.3,3967.0231,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,L,629.6862063492064,West,High
474,6,AA,SFO,EARLY,6.666666666666667,4161.75324,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,L,624.262986,West,High
475,6,MQ,RDU,EARLY,1.85,687.18818,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,L,371.45307027027025,West,High
476,6,B6,BUR,EARLY,6.283333333333333,3967.0231,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,L,631.3564615384615,West,High
477,6,B6,MCO,DELAYED,2.933333333333333,1519.21696,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,L,517.9148727272727,South,High
478,6,AA,PHX,EARLY,5.666666666666667,3464.90902,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,L,611.4545329411765,West,High
480,6,B6,LAX,DELAYED,6.35,3983.1165,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,H,627.262440944882,West,High
481,6,DL,FLL,DELAYED,3.1333333333333333,1720.38446,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,H,549.058870212766,South,High
482,6,B6,FLL,EARLY,3.1166666666666667,1720.38446,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,H,551.9950139037433,South,High
483,6,AA,ORD,DELAYED,2.95,1190.9116,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,H,403.69884745762704,Mid West,High
484,6,DL,SEA,DELAYED,6.333333333333333,3897.82148,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,H,615.4454968421053,West,High
485,6,MQ,PIT,DELAYED,1.75,547.1756,Noon,Noon,Noon,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,H,312.67177142857145,North East,High
486,6,9E,PWM,EARLY,1.5,439.34982,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,L,292.89988,West,High
487,6,MQ,CVG,DELAYED,2.2666666666666666,947.90126,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,L,418.1917323529412,Mid West,High
488,6,DL,MSP,DELAYED,3.1666666666666665,1656.01086,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,L,522.9507978947369,Mid West,High
489,6,MQ,IND,DELAYED,2.466666666666667,1070.2111,Noon,Noon,Evening,48,39,71,E,3,0,30.07,Partly Cloudy,29,35,L,433.86936486486485,Mid West,High
490,6,B6,RSW,EARLY,3.2,1728.43116,Noon,Noon,Night,47,40,77,E,5,0,30.06,Mostly Cloudy,29,35,L,540.1347375,South,High
491,6,AS,LAX,EARLY,6.5,3983.1165,Noon,Noon,Night,47,40,77,E,5,0,30.06,Mostly Cloudy,29,35,H,612.7871538461538,West,High
493,6,AA,LAX,EARLY,6.416666666666667,3983.1165,Noon,Noon,Night,47,40,77,E,5,0,30.06,Mostly Cloudy,29,35,H,620.7454285714285,West,High
495,6,AA,CLT,DELAYED,2.183333333333333,870.65294,Noon,Noon,Evening,47,40,77,E,5,0,30.06,Mostly Cloudy,29,35,L,398.7723389312977,South,High
496,6,B6,RDU,DELAYED,1.75,687.18818,Evening,Evening,Evening,47,40,77,E,5,0,30.06,Mostly Cloudy,20,31,L,392.67896,West,Medium
497,6,B6,LAX,EARLY,6.233333333333333,3983.1165,Evening,Evening,Night,47,40,77,E,5,0,30.06,Mostly Cloudy,20,31,L,639.0026470588235,West,Medium
498,6,DL,ATL,DELAYED,2.4833333333333334,1223.0984,Noon,Evening,Evening,47,40,77,E,5,0,30.06,Mostly Cloudy,20,31,L,492.52284563758394,South,Medium
499,6,DL,LAS,EARLY,5.866666666666666,3617.79632,Evening,Evening,Night,47,40,77,E,5,0,30.06,Mostly Cloudy,20,31,L,616.6698272727273,West,Medium
501,6,B6,SEA,EARLY,6.366666666666666,3897.82148,Evening,Evening,Night,47,40,77,E,5,0,30.06,Mostly Cloudy,20,31,L,612.2232691099478,West,Medium
502,6,AA,MIA,EARLY,3.2666666666666666,1752.57126,Evening,Evening,Night,47,40,77,E,5,0,30.06,Mostly Cloudy,20,31,L,536.501406122449,South,Medium
503,6,AA,CLT,EARLY,2.2666666666666666,870.65294,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,20,31,L,384.1115911764706,South,Medium
504,6,B6,ONT,EARLY,6.166666666666667,3909.08686,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,20,31,L,633.9059772972972,West,Medium
505,6,DL,MIA,DELAYED,3.183333333333333,1752.57126,Noon,Evening,Evening,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,H,550.5459455497382,South,High
506,6,9E,IAD,EARLY,1.4666666666666666,366.92952,Evening,Evening,Evening,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,L,250.17921818181821,West,High
507,6,9E,IND,EARLY,2.433333333333333,1070.2111,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,L,439.81278082191784,Mid West,High
508,6,OO,BNA,EARLY,2.6,1231.1451,Evening,Evening,Evening,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,L,473.5173461538461,South,High
510,6,DL,SAT,EARLY,4.116666666666666,2554.02258,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,L,620.410343319838,South,High
511,6,DL,DFW,EARLY,4.05,2238.59194,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,L,552.7387506172839,Mid West,High
512,6,DL,SEA,EARLY,6.416666666666667,3897.82148,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,H,607.4526981818182,West,High
513,6,DL,PHX,DELAYED,5.5,3464.90902,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,H,629.9834581818182,West,High
514,6,AA,SAT,EARLY,4.333333333333333,2554.02258,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,L,589.3898261538461,South,High
515,6,AA,LAX,EARLY,6.45,3983.1165,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,L,617.5374418604652,West,High
516,6,B6,BUF,EARLY,1.5,484.41134,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,L,322.94089333333335,North East,High
517,6,AS,SEA,EARLY,6.416666666666667,3897.82148,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,H,607.4526981818182,West,High
518,6,9E,JAX,DELAYED,2.6666666666666665,1332.53352,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,H,499.70007,South,High
519,6,B6,MCO,DELAYED,2.933333333333333,1519.21696,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,H,517.9148727272727,South,High
520,6,DL,ATL,EARLY,2.5166666666666666,1223.0984,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,L,485.99936423841064,South,High
521,6,B6,FLL,EARLY,3.1333333333333333,1720.38446,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,H,549.058870212766,South,High
522,6,B6,SYR,EARLY,1.2666666666666666,336.35206,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,L,265.54110000000003,North East,High
523,6,9E,CVG,EARLY,2.316666666666667,947.90126,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,L,409.1660115107913,Mid West,High
524,6,AA,CLT,EARLY,2.283333333333333,870.65294,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,L,381.3078569343066,South,High
525,6,DL,DTW,EARLY,2.2,819.15406,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,34,32,L,372.3427545454545,South,High
526,6,DL,AUS,DELAYED,4.116666666666666,2447.80614,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,39,24,L,594.6087789473685,South,High
528,6,MQ,ORF,EARLY,1.5333333333333334,466.7086,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,39,24,H,304.37517391304345,Mid West,High
529,6,9E,BTV,EARLY,1.7166666666666666,428.08444,Evening,Evening,Night,47,40,77,E,5,0,30.05,Mostly Cloudy,39,24,L,249.36957669902912,North East,High
530,6,DL,MSY,EARLY,3.4166666666666665,1902.23988,Evening,Evening,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,39,24,H,556.7531356097561,South,High
531,6,DL,TPA,EARLY,3.033333333333333,1617.3867,Evening,Evening,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,39,24,H,533.2044065934066,South,High
532,6,DL,MCO,EARLY,3.033333333333333,1519.21696,Evening,Evening,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,39,24,H,500.84075604395605,South,High
533,6,DL,MSP,EARLY,3.3,1656.01086,Evening,Evening,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,39,24,L,501.8214727272728,Mid West,High
534,6,9E,CLE,EARLY,2.2333333333333334,683.9695,Evening,Evening,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,39,24,H,306.255,Mid West,High
535,6,B6,SLC,EARLY,5.45,3202.5866,Evening,Evening,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,39,24,H,587.6305688073395,West,High
536,6,B6,LAX,EARLY,6.45,3983.1165,Evening,Evening,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,39,24,H,617.5374418604652,West,High
537,6,B6,LAS,ONTIME,5.883333333333334,3617.79632,Evening,Evening,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,39,24,L,614.9228872521246,West,High
538,6,AA,LAX,EARLY,6.466666666666667,3983.1165,Evening,Evening,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,39,24,H,615.9458505154639,West,High
539,6,OO,ORD,ONTIME,2.9833333333333334,1190.9116,Evening,Evening,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,39,24,H,399.18824581005583,Mid West,High
540,6,DL,SLC,EARLY,5.483333333333333,3202.5866,Evening,Evening,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,39,24,H,584.0583465045593,West,High
541,6,DL,SFO,EARLY,6.633333333333334,4161.75324,Night,Night,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,24,40,H,627.3999859296482,West,High
542,6,B6,DEN,DELAYED,4.583333333333333,2616.78684,Night,Night,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,24,40,H,570.9353105454546,West,High
544,6,B6,JAX,EARLY,2.6166666666666667,1332.53352,Night,Night,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,24,40,H,509.2484789808917,South,High
545,6,MQ,BNA,DELAYED,2.7333333333333334,1231.1451,Evening,Night,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,24,40,H,450.4189390243902,South,High
546,6,AA,LAX,DELAYED,6.416666666666667,3983.1165,Night,Night,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,24,40,L,620.7454285714285,West,High
547,6,B6,PHX,DELAYED,5.716666666666667,3464.90902,Night,Night,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,24,40,L,606.1065341107872,West,High
548,6,9E,BUF,EARLY,1.6666666666666667,484.41134,Night,Night,Night,48,41,77,N,5,0,30.05,Mostly Cloudy,24,40,L,290.646804,North East,High
549,6,9E,PIT,EARLY,1.8666666666666667,547.1756,Night,Night,Night,48,42,80,N,3,0,30.05,Mostly Cloudy,24,40,L,293.12978571428573,North East,High
